fiscal_year,state,commodity,raw_line,source_file
2020,Chhattisgarh,Unassigned Mineral,15004438 10801984 110762444 92411329   NRrhlx<   Chhattisgarh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Gujarat,Unassigned Mineral,658553 522554 6961939 7850491   xqtjkr   Gujarat,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Jharkhand,Unassigned Mineral,1993120 1995150 25109919 24156749   >kj[kaM   Jharkhand,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Karnataka,Unassigned Mineral,5400920 6608925 87418824 86809218   dukZVd   Karnataka,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Madhya Pradesh,Unassigned Mineral,2944434 2243162 25821077 23186437   e/; izns'k   Madhya Pradesh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Maharashtra,Unassigned Mineral,"1232570 1088031 13177721 12405349   egkjk""Vª   Maharashtra",05192020165845MSMP_MARCH_REV_2019.pdf
2020,Odisha,Unassigned Mineral,26672619 25588393 301702249 196101000   v®Mh'kk   Odisha,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Rajasthan,Unassigned Mineral,12977503 11299832 128318193 111777483   jktLFkku   Rajasthan,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Tamil Nadu,Unassigned Mineral,649190 550994 6776569 6553035   rfeyukMq   Tamil Nadu,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Andhra Pradesh,Unassigned Mineral,169289 123431 1657712 1109206   vkU/kz izns'k   Andhra Pradesh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Chhattisgarh,Unassigned Mineral,14137531 10048930 101537476 83757352   NRrhlx<   Chhattisgarh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Gujarat,Unassigned Mineral,123865 68275 1293201 2141013   xqtjkr   Gujarat,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Jharkhand,Unassigned Mineral,1956773 1954894 24663272 23161411   >kj[kaM   Jharkhand,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Karnataka,Unassigned Mineral,4798701 6064781 81426801 81028574   dukZVd   Karnataka,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Madhya Pradesh,Unassigned Mineral,1820273 1233970 14397235 11928823   e/; izns'k   Madhya Pradesh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Maharashtra,Unassigned Mineral,"920094 837388 9836452 9228157   egkjk""Vª   Maharashtra",05192020165845MSMP_MARCH_REV_2019.pdf
2020,Odisha,Unassigned Mineral,26500393 25411249 299383006 194161061   v®Mh'kk   Odisha,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Rajasthan,Unassigned Mineral,10839854 9284263 106170901 90537094   jktLFkku   Rajasthan,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Andhra Pradesh,Unassigned Mineral,929086 821765 11266133 10325888   vkU/kz izns'k   Andhra Pradesh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Chhattisgarh,Unassigned Mineral,866907 753054 9224968 8653977   NRrhlx<   Chhattisgarh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Gujarat,Unassigned Mineral,534688 454279 5668738 5709478   xqtjkr   Gujarat,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Jharkhand,Unassigned Mineral,36347 40256 446647 995338   >kj[kaM   Jharkhand,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Karnataka,Unassigned Mineral,602219 544144 5992023 5780644   dukZVd   Karnataka,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Madhya Pradesh,Unassigned Mineral,1124161 1009192 11423842 11257614   e/; izns'k   Madhya Pradesh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Maharashtra,Unassigned Mineral,"312476 250643 3341269 3177192   egkjk""Vª   Maharashtra",05192020165845MSMP_MARCH_REV_2019.pdf
2020,Odisha,Unassigned Mineral,172226 177144 2319243 1939939   v®Mh'kk   Odisha,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Rajasthan,Unassigned Mineral,2137649 2015569 22147292 21240389   jktLFkku   Rajasthan,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Tamil Nadu,Unassigned Mineral,649190 550994 6776569 6553035   rfeyukMq   Tamil Nadu,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Chhattisgarh,Unassigned Mineral,19231 - 14755 - 161893 - 142546 -   NRrhlx<   Chhattisgarh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Jharkhand,Unassigned Mineral,21538 - 13545 - 134666 - 123297 -   >kj[kaM   Jharkhand,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Madhya Pradesh,Unassigned Mineral,11649 - 10069 - 118661 - 112127 -   e/; izns'k   Madhya Pradesh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Maharashtra,Unassigned Mineral,"8674 - 5544 - 49818 - 42219 -   egkjk""Vª   Maharashtra",05192020165845MSMP_MARCH_REV_2019.pdf
2020,Odisha,Unassigned Mineral,18061 - 14482 - 144312 - 143328 -   v®Mh'kk   Odisha,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Gujarat,Unassigned Mineral,1424 - 1214 - 12565 - 13781 -   xqtjkr   Gujarat,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Rajasthan,Unassigned Mineral,829 - 564 - 8677 - 9294 -   jktLFkku   Rajasthan,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Tamil Nadu,Unassigned Mineral,2746 - 2822 - 23041 - 23569 -   rfeyukMq   Tamil Nadu,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Andhra Pradesh,Unassigned Mineral,85 - 79 - 1046 - 959 -   vkU/kz izns'k   Andhra Pradesh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Gujarat,Unassigned Mineral,115 - 105 - 1349 - 1605 -   xqtjkr   Gujarat,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Jharkhand,Unassigned Mineral,++ - ++ - 3 - 4 -   >kj[kaM   Jharkhand,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Madhya Pradesh,Unassigned Mineral,29 - 27 - 357 - 200 -   e/; izns'k   Madhya Pradesh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Rajasthan,Unassigned Mineral,126 - 111 - 1378 - 1442 -   jktLFkku   Rajasthan,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Tamil Nadu,Unassigned Mineral,98 - 90 - 1167 - 1208 -   rfeyukMq   Tamil Nadu,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Andhra Pradesh,Unassigned Mineral,23 - 22 - 296 - 322 -   vkU/kz izns'k   Andhra Pradesh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Gujarat,Unassigned Mineral,407 - 355 - 4625 - 4590 -   xqtjkr   Gujarat,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Rajasthan,Unassigned Mineral,628 - 554 - 7667 - 7887 -   jktLFkku   Rajasthan,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Tamil Nadu,Unassigned Mineral,36 - 33 - 395 - 345 -   rfeyukMq   Tamil Nadu,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Chhattisgarh,Unassigned Mineral,163320 174730 160847 153558 1532600 1573656 2558701 2199036   NRrhlx<   Chhattisgarh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Gujarat,Unassigned Mineral,235813 123865 103111 68275 2181064 1293201 3559241 2129517   xqtjkr   Gujarat,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Jharkhand,Unassigned Mineral,83822 133858 155910 166397 2412484 2198169 2593647 2275062   >kj[kaM   Jharkhand,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Karnataka,Unassigned Mineral,00 00 0 0 00   dukZVd   Karnataka,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Madhya Pradesh,Unassigned Mineral,79461 64293 67330 56976 722549 577694 593633 442907   e/; izns'k   Madhya Pradesh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Maharashtra,Unassigned Mineral,"179916 81501 163313 104425 1424864 721898 2028765 955340   egkjk""Vª   Maharashtra",05192020165845MSMP_MARCH_REV_2019.pdf
2020,Odisha,Unassigned Mineral,1061817 917532 1511432 1010151 15413642 10803688 11447741 7781436   v®Mh'kk   Odisha,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Tamil Nadu,Unassigned Mineral,00 00 0 0 00   rfeyukMq   Tamil Nadu,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Karnataka,Unassigned Mineral,00 00 0 0 00   dukZVd   Karnataka,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Maharashtra,Unassigned Mineral,"0 0 0 0 0 0 17 82   egkjk""Vª   Maharashtra",05192020165845MSMP_MARCH_REV_2019.pdf
2020,Odisha,Unassigned Mineral,502314 4297694 333937 2863512 3970688 35836112 3480924 32036924   v®Mh'kk   Odisha,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Jharkhand,Unassigned Mineral,28063 0 23325 0 243020 0 178700 0   >kj[kaM   Jharkhand,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Madhya Pradesh,Unassigned Mineral,262301 0 223228 0 2542159 0 2339035 0   e/; izns'k   Madhya Pradesh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Rajasthan,Unassigned Mineral,115612 0 106655 0 1349566 0 1160267 0   jktLFkku   Rajasthan,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Jharkhand,Unassigned Mineral,969 79119 850 68508 6595 529620 5072 173106   >kj[kaM   Jharkhand,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Madhya Pradesh,Iron Ore,6390 343668 5475 340419 82945 4549382 75605 3486098   e/; izns'k   Madhya Pradesh,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Rajasthan,Iron Ore,5872 372592 5129 329700 65895 4316241 61312 4047407   jktLFkku   Rajasthan,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Jharkhand,Iron Ore,0 0 0 0 2134 0 4618 0   >kj[kaM   Jharkhand,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Karnataka,Iron Ore,57434 0 47385 0 563531 0 545065 0   dukZVd   Karnataka,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Jharkhand,Iron Ore,0 0 0 0 3 7897 11 31743   >kj[kaM ¼2½   Jharkhand (2),05192020165845MSMP_MARCH_REV_2019.pdf
2020,Karnataka,Iron Ore,266 857982 230 761780 1661 5233808 1640 4738070   dukZVd   Karnataka,05192020165845MSMP_MARCH_REV_2019.pdf
2020,Jharkhand,Iron Ore,0 0 0 0 3 7897 11 31743   >kj[kaM   Jharkhand,05192020165845MSMP_MARCH_REV_2019.pdf
